Site,Latitude,Date,Year,Total_Count_Site,Simpsons,Shannon,Richness,std_Simpsons,std_Shannon,std_Richness
North Monastery,36.526806,2006-09-26,2006,1026.0,0.1553615746683783,0.2903277613062434,2,-0.4066608144937835,-0.3779806120655571,-0.4219424791401416
North Monastery,36.526806,2008-08-09,2008,989.0,0.1829292255294065,0.3906214060039672,4,-0.2968690665186763,-0.1487432237738115,0.7716808976787615
North Monastery,36.526806,2010-09-24,2010,1274.0,0.12400034036214036,0.28853591757796665,4,-0.5315610009658324,-0.3820761614668685,0.7716808976787615
North Monastery,36.526806,2011-07-30,2011,1490.0,0.2504838615168957,0.5027857527991153,4,-0.02782395976372608,0.10762657908123337,0.7716808976787615
North Monastery,36.526806,2012-09-08,2012,2390.0,0.09170798516912415,0.21779365091490116,3,-0.6601694972336949,-0.5437690832921275,0.17486920926930993
North Monastery,36.526806,2013-07-13,2013,1104.0,0.14008074158750183,0.3116254258494022,3,-0.4675187157680996,-0.32930134618283813,0.17486920926930993
North Monastery,36.526806,2014-07-12,2014,1325.0,0.2097349370119136,0.41025924496714006,5,-0.19011184102212958,-0.10385775840679418,1.368492586088213
North Monastery,36.526806,2015-07-18,2015,765.0,0.22628751326010332,0.4534734985812211,3,-0.1241890575052677,-0.005084574270093919,0.17486920926930993
North Monastery,36.526806,2016-07-16,2016,803.0,0.264410580025652,0.4987687886080619,4,0.027641004456174078,0.09844515604297532,0.7716808976787615
North Monastery,36.526806,2017-07-08,2017,931.0,0.26527609345945513,0.4890010230990525,4,0.031088024054333637,0.0761193440587757,0.7716808976787615
North Monastery,36.526806,2018-07-21,2018,784.0,0.16273099278025382,0.34455647874178535,5,-0.37731115027534845,-0.2540320847904603,1.368492586088213
North Monastery,36.526806,2019-08-25,2019,1018.0,0.27399242349604847,0.51544993551459,4,0.06580193984896437,0.13657262226567016,0.7716808976787615
North Monastery,36.526806,2020-06-27,2020,1231.0,0.19948353179713763,0.41558017719616025,5,-0.23093939297442545,-0.09169590496997668,1.368492586088213
North Monastery,36.526806,2021-09-03,2021,1367.0,0.03744185523439447,0.10439309262968938,4,-0.8762914037179692,-0.8029644479682883,0.7716808976787615
North Monastery,36.526806,2022-09-01,2022,1382.0,0.23464718093707138,0.4597359089549731,4,-0.09089559585442995,0.00922918013395387,0.7716808976787615
North Monastery,36.526806,2023-08-19,2023,639.0,0.09027133893573913,0.21584913061516153,4,-0.6658911273421266,-0.5482135997551204,0.7716808976787615
North Monastery,36.526806,2024-05-12,2024,539.0,0.08909518521839288,0.20828331343412204,4,-0.6705753121921828,-0.5655065017740024,0.7716808976787615
Ocean Cove,38.555119,2007-10-14,2007,586.0,0.5412385869723754,0.8667044493173535,4,1.1301444758024553,0.9394217720050637,0.7716808976787615
Ocean Cove,38.555119,2008-11-23,2008,237.0,0.4214403203890439,0.6105063684046689,2,0.6530323287110337,0.3538395137195193,-0.4219424791401416
Ocean Cove,38.555119,2009-10-04,2009,546.0,0.5005880969183721,0.6928184134311288,2,0.9682486225223668,0.5419770401170069,-0.4219424791401416
Ocean Cove,38.555119,2011-10-20,2011,662.0,0.6307252126458585,1.0392108625543819,3,1.4865365783655016,1.3337131526126575,0.17486920926930993
Ocean Cove,38.555119,2012-09-22,2012,676.0,0.5004602235371466,0.6928670521643455,2,0.9677393501830218,0.5420882118288937,-0.4219424791401416
Ocean Cove,38.555119,2013-10-12,2013,510.0,0.4853807927886282,0.6774944044487072,2,0.9076835598403672,0.5069515326895228,-0.4219424791401416
Ocean Cove,38.555119,2014-09-20,2014,387.0,0.367380273393046,0.6541254853627666,3,0.4377311742808706,0.4535380786804699,0.17486920926930993
Ocean Cove,38.555119,2015-09-20,2015,135.0,0.0,0.0,1,-1.0254084523318738,-1.0415717892634777,-1.018754167549593
Ocean Cove,38.555119,2016-08-07,2016,9.0,0.0,0.0,1,-1.0254084523318738,-1.0415717892634777,-1.018754167549593
Ocean Cove,38.555119,2017-09-16,2017,0.0,0.0,0.0,0,-1.0254084523318738,-1.0415717892634777,-1.6155658559590447
Ocean Cove,38.555119,2018-05-15,2018,0.0,0.0,0.0,0,-1.0254084523318738,-1.0415717892634777,-1.6155658559590447
Ocean Cove,38.555119,2019-08-04,2019,0.0,0.0,0.0,0,-1.0254084523318738,-1.0415717892634777,-1.6155658559590447
Ocean Cove,38.555119,2020-09-02,2020,0.0,0.0,0.0,0,-1.0254084523318738,-1.0415717892634777,-1.6155658559590447
Ocean Cove,38.555119,2021-08-29,2021,0.0,0.0,0.0,0,-1.0254084523318738,-1.0415717892634777,-1.6155658559590447
Ocean Cove,38.555119,2022-09-10,2022,0.0,0.0,0.0,0,-1.0254084523318738,-1.0415717892634777,-1.6155658559590447
Ocean Cove,38.555119,2023-08-19,2023,0.0,0.0,0.0,0,-1.0254084523318738,-1.0415717892634777,-1.6155658559590447
Ocean Cove,38.555119,2024-08-24,2024,0.0,0.0,0.0,0,-1.0254084523318738,-1.0415717892634777,-1.6155658559590447
Otter Cove,36.634933,2006-09-17,2006,462.0,0.0,0.0,1,-1.0254084523318738,-1.0415717892634777,-1.018754167549593
Otter Cove,36.634933,2007-10-16,2007,1028.0,0.0,0.0,1,-1.0254084523318738,-1.0415717892634777,-1.018754167549593
Otter Cove,36.634933,2008-08-03,2008,1198.0,0.0033361087749981255,0.012344618378424672,2,-1.0121219660915848,-1.013356162191022,-0.4219424791401416
Otter Cove,36.634933,2009-06-27,2009,799.0,0.0,0.0,1,-1.0254084523318738,-1.0415717892634777,-1.018754167549593
Otter Cove,36.634933,2010-06-05,2010,334.0,0.046897196597795454,0.11304494908752262,2,-0.8386342793869044,-0.7831892270732221,-0.4219424791401416
Otter Cove,36.634933,2011-06-04,2011,358.0,0.016665884230787298,0.048416639669479775,2,-0.9590344050663655,-0.9309077081928856,-0.4219424791401416
Otter Cove,36.634933,2012-06-02,2012,566.0,0.0,0.0,1,-1.0254084523318738,-1.0415717892634777,-1.018754167549593
Otter Cove,36.634933,2013-07-20,2013,1446.0,0.0,0.0,1,-1.0254084523318738,-1.0415717892634777,-1.018754167549593
Otter Cove,36.634933,2014-06-28,2014,342.0,0.005847953216374324,0.019980547724361773,2,-1.0021182195536413,-0.9959030074500752,-0.4219424791401416
Otter Cove,36.634933,2015-06-20,2015,966.0,0.0020703933747412417,0.008149737119224622,2,-1.0171628419693939,-1.02294424353906,-0.4219424791401416
Otter Cove,36.634933,2016-05-28,2016,1099.0,0.0018198362147406888,0.007280892499813687,2,-1.0181607183826877,-1.0249301288061214,-0.4219424791401416
Otter Cove,36.634933,2017-06-03,2017,0.0,0.0,0.0,0,-1.0254084523318738,-1.0415717892634777,-1.6155658559590447
Otter Cove,36.634933,2018-06-16,2018,48.0,0.04166666666666663,0.10126481756679193,2,-0.859465543786969,-0.8101146278968183,-0.4219424791401416
Otter Cove,36.634933,2019-07-13,2019,0.0,0.0,0.0,0,-1.0254084523318738,-1.0415717892634777,-1.6155658559590447
Otter Cove,36.634933,2020-07-12,2020,0.0,0.0,0.0,0,-1.0254084523318738,-1.0415717892634777,-1.6155658559590447
Otter Cove,36.634933,2021-06-12,2021,13.0,0.0,0.0,1,-1.0254084523318738,-1.0415717892634777,-1.018754167549593
Otter Cove,36.634933,2022-07-22,2022,15.0,0.419047619047619,0.5799151714181009,2,0.6435030850340255,0.28391837242432905,-0.4219424791401416
Otter Cove,36.634933,2023-05-13,2023,0.0,0.0,0.0,0,-1.0254084523318738,-1.0415717892634777,-1.6155658559590447
Otter Cove,36.634933,2024-06-29,2024,0.0,0.0,0.0,0,-1.0254084523318738,-1.0415717892634777,-1.6155658559590447
Paradise Point,34.004128,2008-09-06,2008,1264.0,0.29195480922457084,0.49433788490574676,4,0.13733947262168017,0.0883176071284627,0.7716808976787615
Paradise Point,34.004128,2009-09-12,2009,1096.0,0.4968419824684198,0.8277424308024175,3,0.9533292354607543,0.8503677607179332,0.17486920926930993
Paradise Point,34.004128,2010-09-11,2010,890.0,0.3566916494988688,0.5481425173585472,3,0.3951623421846545,0.21129681940707684,0.17486920926930993
Paradise Point,34.004128,2012-10-20,2012,1257.0,0.40747609564781173,0.6919605598610371,3,0.5974179910517988,0.5400162766754422,0.17486920926930993
Paradise Point,34.004128,2013-09-14,2013,983.0,0.40205489243825276,0.6669588772320112,4,0.5758273455700263,0.482870876824328,0.7716808976787615
Paradise Point,34.004128,2015-10-17,2015,905.0,0.2247005329291546,0.4238535178708194,4,-0.1305094126713762,-0.07278584327640888,0.7716808976787615
Paradise Point,34.004128,2016-09-10,2016,760.0,0.27224186949587403,0.5549217845144563,5,0.05883013131247167,0.22679193379878532,1.368492586088213
Paradise Point,34.004128,2017-09-09,2017,736.0,0.3466910677314404,0.5573618381727812,3,0.35533372716957756,0.23236907210711935,0.17486920926930993
Paradise Point,34.004128,2019-11-16,2019,527.0,0.6254500328280459,1.1719633679639805,6,1.4655274899959367,1.6371405304988744,1.9653042744976645
Paradise Point,34.004128,2020-10-15,2020,379.0,0.2053719758205247,0.4738307688638439,5,-0.2074879003013524,0.04144526803848384,1.368492586088213
Pebble Beach,38.698219,2015-10-24,2015,18.0,0.0,0.0,1,-1.0254084523318738,-1.0415717892634777,-1.018754167549593
Pebble Beach,38.698219,2016-09-17,2016,53.0,0.07402031930333819,0.16068056204154624,2,-0.7306129224930298,-0.6743103092098987,-0.4219424791401416
Pebble Beach,38.698219,2017-09-16,2017,8.0,0.0,0.0,1,-1.0254084523318738,-1.0415717892634777,-1.018754167549593
Pebble Beach,38.698219,2018-09-15,2018,0.0,0.0,0.0,0,-1.0254084523318738,-1.0415717892634777,-1.6155658559590447
Pebble Beach,38.698219,2019-10-12,2019,0.0,0.0,0.0,0,-1.0254084523318738,-1.0415717892634777,-1.6155658559590447
Pebble Beach,38.698219,2020-09-04,2020,2.0,0.0,0.0,1,-1.0254084523318738,-1.0415717892634777,-1.018754167549593
Pebble Beach,38.698219,2022-09-11,2022,11.0,0.32727272727272727,0.47413931305783735,2,0.2779976656935601,0.042150495826513826,-0.4219424791401416
Pebble Beach,38.698219,2023-09-10,2023,0.0,0.0,0.0,0,-1.0254084523318738,-1.0415717892634777,-1.6155658559590447
Pebble Beach,38.698219,2024-08-25,2024,12.0,0.0,0.0,1,-1.0254084523318738,-1.0415717892634777,-1.018754167549593
Pelican Anchorage,34.034767,2006-04-30,2006,1.0,0.0,0.0,1,-1.0254084523318738,-1.0415717892634777,-1.018754167549593
Pelican Anchorage,34.034767,2007-04-15,2007,0.0,0.0,0.0,0,-1.0254084523318738,-1.0415717892634777,-1.6155658559590447
Pelican Anchorage,34.034767,2008-07-16,2008,13.0,0.3846153846153846,0.5402041423888608,2,0.5063722419287856,0.19315237614931996,-0.4219424791401416
Pelican Anchorage,34.034767,2009-09-26,2009,533.0,0.0,0.0,1,-1.0254084523318738,-1.0415717892634777,-1.018754167549593
Pelican Anchorage,34.034767,2010-05-22,2010,632.0,0.009463580011635164,0.030132436345304568,2,-0.9877185165147978,-0.9726992198052292,-0.4219424791401416
Pelican Anchorage,34.034767,2010-11-19,2010,742.0,0.0026954177897574594,0.010254279091369119,2,-1.014673601105249,-1.018133971595122,-0.4219424791401416
Pelican Anchorage,34.034767,2011-05-22,2011,1013.0,0.0059112954516190586,0.020199142156222892,2,-1.0018659508796353,-0.9954033744293989,-0.4219424791401416
Pelican Anchorage,34.034767,2011-10-12,2011,55.0,0.0,0.0,1,-1.0254084523318738,-1.0415717892634777,-1.018754167549593
Pelican Anchorage,34.034767,2012-08-14,2012,0.0,0.0,0.0,0,-1.0254084523318738,-1.0415717892634777,-1.6155658559590447
Pelican Anchorage,34.034767,2013-11-05,2013,0.0,0.0,0.0,0,-1.0254084523318738,-1.0415717892634777,-1.6155658559590447
Pelican Anchorage,34.034767,2014-10-09,2014,5.0,0.0,0.0,1,-1.0254084523318738,-1.0415717892634777,-1.018754167549593
Pelican Anchorage,34.034767,2015-09-03,2015,0.0,0.0,0.0,0,-1.0254084523318738,-1.0415717892634777,-1.6155658559590447
Pelican Anchorage,34.034767,2016-09-01,2016,6.0,0.0,0.0,1,-1.0254084523318738,-1.0415717892634777,-1.018754167549593
Pelican Anchorage,34.034767,2017-08-29,2017,3.0,0.0,0.0,1,-1.0254084523318738,-1.0415717892634777,-1.018754167549593
Pelican Anchorage,34.034767,2018-08-28,2018,0.0,0.0,0.0,0,-1.0254084523318738,-1.0415717892634777,-1.6155658559590447
Pelican Anchorage,34.034767,2019-08-05,2019,8.0,0.0,0.0,1,-1.0254084523318738,-1.0415717892634777,-1.018754167549593
Pelican Anchorage,34.034767,2022-12-09,2022,70.0,0.0,0.0,1,-1.0254084523318738,-1.0415717892634777,-1.018754167549593
Pescadero,36.562302,2006-10-22,2006,466.0,0.41135262356361624,0.7857640398606407,4,0.6128567666694977,0.7544193411227963,0.7716808976787615
Pescadero,36.562302,2007-08-19,2007,651.0,0.2765591397849463,0.531342850431619,4,0.0760242206423073,0.17289845645888446,0.7716808976787615
Pescadero,36.562302,2008-06-21,2008,536.0,0.4780652810712791,0.8358685968599378,4,0.8785485848354574,0.8689414309586085,0.7716808976787615
Pescadero,36.562302,2009-08-01,2009,1476.0,0.34726103532221764,0.5908681677747296,3,0.3576036970845352,0.3089532217044605,0.17486920926930993
Pescadero,36.562302,2010-05-08,2010,419.0,0.535005880942321,0.874940352889777,3,1.1053219150008733,0.958246265130777,0.17486920926930993
Pescadero,36.562302,2010-08-28,2010,577.0,0.4681602638166763,0.7757122849739244,4,0.8391005678974672,0.7314444253649295,0.7716808976787615
Pescadero,36.562302,2011-07-09,2011,662.0,0.5154005420698292,0.8357985377179968,3,1.0272411080686386,0.8687812994291093,0.17486920926930993
Pescadero,36.562302,2012-06-30,2012,775.0,0.5879836625823123,1.008112697757773,4,1.3163128071672012,1.2626332541791458,0.7716808976787615
Pescadero,36.562302,2013-08-03,2013,1152.0,0.30058403320783855,0.47744635776740485,2,0.1717064772521336,0.04970928277129112,-0.4219424791401416
Pescadero,36.562302,2014-08-16,2014,341.0,0.5251509401414525,0.8170840990883872,5,1.0660733340400577,0.8260064152604494,1.368492586088213
Pescadero,36.562302,2015-07-25,2015,415.0,0.40160642570281124,0.5902015632219415,2,0.5740412685828711,0.3074295889043455,-0.4219424791401416
Pescadero,36.562302,2016-08-20,2016,138.0,0.25991748651221835,0.42646149991423843,2,0.009746676312571947,-0.06682487741314794,-0.4219424791401416
Pescadero,36.562302,2017-10-18,2017,38.0,0.7240398293029873,1.278498306796373,4,1.8581741519135841,1.880643408606093,0.7716808976787615
Pescadero,36.562302,2018-09-27,2018,54.0,0.33053808525506634,0.5054941766456584,2,0.2910023777182721,0.11381712097289444,-0.4219424791401416
Pescadero,36.562302,2019-06-28,2019,0.0,0.0,0.0,0,-1.0254084523318738,-1.0415717892634777,-1.6155658559590447
Pescadero,36.562302,2020-07-16,2020,0.0,0.0,0.0,0,-1.0254084523318738,-1.0415717892634777,-1.6155658559590447
Pescadero,36.562302,2021-07-31,2021,471.0,0.025278944753128196,0.07634670250108835,3,-0.9247317735171524,-0.8670690205308786,0.17486920926930993
Pescadero,36.562302,2022-07-23,2022,452.0,0.29264368267174223,0.6216333881871837,5,0.14008300054431158,0.37927212175866243,1.368492586088213
Pescadero,36.562302,2023-09-07,2023,183.0,0.6627034168017775,1.1591197785714362,4,1.6138939273497246,1.6077844242619133,0.7716808976787615
Pescadero,36.562302,2024-06-22,2024,306.0,0.5568413157612773,0.9359161797063735,3,1.19228436851768,1.0976164049885382,0.17486920926930993
Petters Kelp Reef,32.816299,2010-12-11,2010,751.0,0.4256298268974701,0.7700361770323182,4,0.669717582200059,0.7184707602427028,0.7716808976787615
Pier 400,33.716301,2009-11-12,2009,4.0,0.0,0.0,1,-1.0254084523318738,-1.0415717892634777,-1.018754167549593
Point Arena Lighthouse,38.952272,2018-09-27,2018,56.0,0.5915584415584416,0.9784813597106261,3,1.330549828464099,1.194906026138026,0.17486920926930993
Point Arena Lighthouse,38.952272,2019-09-07,2019,10.0,0.0,0.0,1,-1.0254084523318738,-1.0415717892634777,-1.018754167549593
Point Arena Lighthouse,38.952272,2020-10-08,2020,16.0,0.0,0.0,1,-1.0254084523318738,-1.0415717892634777,-1.018754167549593
Point Arena Lighthouse,38.952272,2021-07-28,2021,105.0,0.31135531135531136,0.48691270946460224,2,0.21460449064104106,0.07134616461217923,-0.4219424791401416
Point Arena Lighthouse,38.952272,2022-08-30,2022,0.0,0.0,0.0,0,-1.0254084523318738,-1.0415717892634777,-1.6155658559590447
Point Arena Lighthouse,38.952272,2023-10-07,2023,0.0,0.0,0.0,0,-1.0254084523318738,-1.0415717892634777,-1.6155658559590447
Point Arena MPA,38.946169,2011-09-25,2011,156.0,0.4357320099255583,0.746048428070431,3,0.7099508374240732,0.6636428702044636,0.17486920926930993
Point Arena MPA,38.946169,2012-10-25,2012,455.0,0.4903713027061045,0.774665210934507,3,0.9275589133802442,0.7290511678572623,0.17486920926930993
Point Arena MPA,38.946169,2013-08-17,2013,10.0,0.19999999999999996,0.3250829733914482,2,-0.228882491316331,-0.2985419390374656,-0.4219424791401416
Point Arena MPA,38.946169,2016-05-31,2016,0.0,0.0,0.0,0,-1.0254084523318738,-1.0415717892634777,-1.6155658559590447
Point Arena MPA,38.946169,2018-09-25,2018,30.0,0.24827586206896557,0.48509409130221154,3,-0.03661760417464785,0.06718941790003347,0.17486920926930993
Point Arena MPA,38.946169,2020-10-07,2020,35.0,0.0,0.0,1,-1.0254084523318738,-1.0415717892634777,-1.018754167549593
Point Arena MPA,38.946169,2021-07-28,2021,156.0,0.0,0.0,1,-1.0254084523318738,-1.0415717892634777,-1.018754167549593
Point Arena MPA,38.946169,2022-08-30,2022,0.0,0.0,0.0,0,-1.0254084523318738,-1.0415717892634777,-1.6155658559590447
Point Arena MPA,38.946169,2023-10-08,2023,0.0,0.0,0.0,0,-1.0254084523318738,-1.0415717892634777,-1.6155658559590447
Point Arena Ref,38.908001,2011-09-24,2011,0.0,0.0,0.0,0,-1.0254084523318738,-1.0415717892634777,-1.6155658559590447
Point Arena Ref,38.908001,2012-10-24,2012,411.0,0.47622099578660015,0.8286031639214616,3,0.8712034792916288,0.8523351058355682,0.17486920926930993
Point Arena Ref,38.908001,2013-08-18,2013,107.0,0.37594780461999644,0.6846379560350678,3,0.4718524795012574,0.5232792782183661,0.17486920926930993
Point Arena Ref,38.908001,2016-05-29,2016,0.0,0.0,0.0,0,-1.0254084523318738,-1.0415717892634777,-1.6155658559590447
Point Arena Ref,38.908001,2018-07-07,2018,0.0,0.0,0.0,0,-1.0254084523318738,-1.0415717892634777,-1.6155658559590447
Point Arena Ref,38.908001,2019-09-08,2019,5.0,0.7,0.9502705392332347,3,1.7624324112225263,1.1304256213497126,0.17486920926930993
Point Arena Ref,38.908001,2020-10-07,2020,11.0,0.4363636363636364,0.5859526183035508,2,0.7124663717020382,0.2977179362964164,-0.4219424791401416
Point Arena Ref,38.908001,2021-07-27,2021,250.0,0.0,0.0,1,-1.0254084523318738,-1.0415717892634777,-1.018754167549593
Point Arena Ref,38.908001,2022-09-01,2022,0.0,0.0,0.0,0,-1.0254084523318738,-1.0415717892634777,-1.6155658559590447
Point Arena Ref,38.908001,2023-10-09,2023,0.0,0.0,0.0,0,-1.0254084523318738,-1.0415717892634777,-1.6155658559590447
Point Buchon,35.24065,2012-08-19,2012,636.0,0.6229336898925371,1.109202584977301,4,1.4555058276211825,1.493690583870921,0.7716808976787615
Point Buchon,35.24065,2013-10-27,2013,490.0,0.6100830516255582,1.11317739333867,4,1.4043264926448404,1.5027756529245642,0.7716808976787615
Point Buchon,35.24065,2014-08-17,2014,649.0,0.6350320531111491,1.0765604744916373,4,1.5036891295682828,1.4190817472031874,0.7716808976787615
Point Buchon,35.24065,2015-08-09,2015,458.0,0.44589261655184276,0.7189625992019821,3,0.7504167722115839,0.6017338161638608,0.17486920926930993
Point Buchon,35.24065,2016-06-29,2016,613.0,0.6076991971339922,1.0276413800101556,4,1.3948324826957614,1.307269224183107,0.7716808976787615
Point Buchon,35.24065,2017-07-23,2017,615.0,0.731670241783851,1.343925137464774,4,1.888563260084909,2.0301870395294084,0.7716808976787615
Point Buchon,35.24065,2018-07-21,2018,754.0,0.6716335365875138,1.2457979670289063,4,1.6494592885713124,1.8059014794725026,0.7716808976787615
Point Buchon,35.24065,2019-07-20,2019,436.0,0.593198354950965,1.0916275045013477,4,1.3370809964189088,1.4535198875175532,0.7716808976787615
